,ID,Node,Year,Citations,Centrality,Delta
3304,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2003.0,3.0,0.0,-0.25
3305,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2004.0,0.0,0.0,-1.0
3306,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2005.0,0.0,0.0,0.0
3307,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,0.0
3308,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2007.0,0.0,0.0,0.0
3309,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2008.0,3.0,0.0,3.0
3310,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2009.0,7.0,0.013668005569,1.33333333333
3311,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2010.0,3.0,0.0,-0.571428571429
3312,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2011.0,3.0,0.0,0.0
3313,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,-1.0
3314,479.0,EIDE_D_1996_P_NATL_ACAD_SCI_USA,2013.0,4.0,8.78869773471e-05,4.0
3315,483.0,SMART_CM_1994_NEW_PHYTOL,1999.0,0.0,0.0,0.0
3316,483.0,SMART_CM_1994_NEW_PHYTOL,2000.0,4.0,0.0,4.0
3317,483.0,SMART_CM_1994_NEW_PHYTOL,2001.0,7.0,1.295672454e-05,0.75
3318,483.0,SMART_CM_1994_NEW_PHYTOL,2002.0,0.0,0.0,-1.0
3319,483.0,SMART_CM_1994_NEW_PHYTOL,2003.0,0.0,0.0,0.0
3320,483.0,SMART_CM_1994_NEW_PHYTOL,2004.0,0.0,0.0,0.0
3321,483.0,SMART_CM_1994_NEW_PHYTOL,2005.0,0.0,0.0,0.0
3322,483.0,SMART_CM_1994_NEW_PHYTOL,2006.0,0.0,0.0,0.0
3323,483.0,SMART_CM_1994_NEW_PHYTOL,2007.0,0.0,0.0,0.0
3324,483.0,SMART_CM_1994_NEW_PHYTOL,2008.0,0.0,0.0,0.0
3325,483.0,SMART_CM_1994_NEW_PHYTOL,2009.0,0.0,0.0,0.0
3326,483.0,SMART_CM_1994_NEW_PHYTOL,2010.0,0.0,0.0,0.0
3327,483.0,SMART_CM_1994_NEW_PHYTOL,2011.0,0.0,0.0,0.0
3328,483.0,SMART_CM_1994_NEW_PHYTOL,2012.0,0.0,0.0,0.0
3329,483.0,SMART_CM_1994_NEW_PHYTOL,2013.0,0.0,0.0,0.0
3330,486.0,KIRCHER_S_1999_PLANT_CELL,1999.0,0.0,0.0,0.0
3331,486.0,KIRCHER_S_1999_PLANT_CELL,2000.0,4.0,0.000842005367494,4.0
3332,486.0,KIRCHER_S_1999_PLANT_CELL,2001.0,5.0,0.000293685756241,0.25
3333,486.0,KIRCHER_S_1999_PLANT_CELL,2002.0,4.0,0.0,-0.2
3334,486.0,KIRCHER_S_1999_PLANT_CELL,2003.0,3.0,0.0,-0.25
3335,486.0,KIRCHER_S_1999_PLANT_CELL,2004.0,0.0,0.0,-1.0
3336,486.0,KIRCHER_S_1999_PLANT_CELL,2005.0,0.0,0.0,0.0
3337,486.0,KIRCHER_S_1999_PLANT_CELL,2006.0,0.0,0.0,0.0
3338,486.0,KIRCHER_S_1999_PLANT_CELL,2007.0,0.0,0.0,0.0
3339,486.0,KIRCHER_S_1999_PLANT_CELL,2008.0,0.0,0.0,0.0
3340,486.0,KIRCHER_S_1999_PLANT_CELL,2009.0,0.0,0.0,0.0
3341,486.0,KIRCHER_S_1999_PLANT_CELL,2010.0,0.0,0.0,0.0
3342,486.0,KIRCHER_S_1999_PLANT_CELL,2011.0,0.0,0.0,0.0
3343,486.0,KIRCHER_S_1999_PLANT_CELL,2012.0,0.0,0.0,0.0
3344,486.0,KIRCHER_S_1999_PLANT_CELL,2013.0,0.0,0.0,0.0
3345,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
3346,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2000.0,4.0,5.60361653634e-05,4.0
3347,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2001.0,0.0,0.0,-1.0
3348,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,0.0
3349,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,0.0
3350,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2004.0,0.0,0.0,0.0
3351,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2005.0,0.0,0.0,0.0
3352,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,0.0
3353,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2007.0,0.0,0.0,0.0
3354,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2008.0,0.0,0.0,0.0
3355,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2009.0,0.0,0.0,0.0
3356,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,0.0
3357,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,0.0
3358,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
3359,489.0,ABEL_S_1994_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,0.0
3360,490.0,INOUE_K_1998_PLANT_PHYSIOL,1999.0,0.0,0.0,0.0
3361,490.0,INOUE_K_1998_PLANT_PHYSIOL,2000.0,4.0,0.00197952476295,4.0
3362,490.0,INOUE_K_1998_PLANT_PHYSIOL,2001.0,0.0,0.0,-1.0
3363,490.0,INOUE_K_1998_PLANT_PHYSIOL,2002.0,0.0,0.0,0.0
3364,490.0,INOUE_K_1998_PLANT_PHYSIOL,2003.0,0.0,0.0,0.0
3365,490.0,INOUE_K_1998_PLANT_PHYSIOL,2004.0,0.0,0.0,0.0
3366,490.0,INOUE_K_1998_PLANT_PHYSIOL,2005.0,0.0,0.0,0.0
3367,490.0,INOUE_K_1998_PLANT_PHYSIOL,2006.0,0.0,0.0,0.0
3368,490.0,INOUE_K_1998_PLANT_PHYSIOL,2007.0,0.0,0.0,0.0
3369,490.0,INOUE_K_1998_PLANT_PHYSIOL,2008.0,0.0,0.0,0.0
3370,490.0,INOUE_K_1998_PLANT_PHYSIOL,2009.0,0.0,0.0,0.0
3371,490.0,INOUE_K_1998_PLANT_PHYSIOL,2010.0,0.0,0.0,0.0
3372,490.0,INOUE_K_1998_PLANT_PHYSIOL,2011.0,0.0,0.0,0.0
3373,490.0,INOUE_K_1998_PLANT_PHYSIOL,2012.0,0.0,0.0,0.0
3374,490.0,INOUE_K_1998_PLANT_PHYSIOL,2013.0,0.0,0.0,0.0
3375,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,1999.0,0.0,0.0,0.0
3376,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2000.0,4.0,0.0,4.0
3377,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2001.0,0.0,0.0,-1.0
3378,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2002.0,0.0,0.0,0.0
3379,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2003.0,0.0,0.0,0.0
3380,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2004.0,0.0,0.0,0.0
3381,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2005.0,0.0,0.0,0.0
3382,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2006.0,8.0,0.0213990082492,8.0
3383,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2007.0,0.0,0.0,-1.0
3384,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2008.0,0.0,0.0,0.0
3385,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2009.0,5.0,0.0,5.0
3386,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2010.0,0.0,0.0,-1.0
3387,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2011.0,0.0,0.0,0.0
3388,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2012.0,0.0,0.0,0.0
3389,491.0,HOWDEN_R_1995_PLANT_PHYSIOL,2013.0,0.0,0.0,0.0
3390,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
3391,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2000.0,3.0,0.0,3.0
3392,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2001.0,0.0,0.0,-1.0
3393,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,0.0
3394,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2003.0,3.0,0.0,3.0
3395,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2004.0,3.0,0.0,0.0
3396,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2005.0,0.0,0.0,-1.0
3397,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,0.0
3398,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2007.0,0.0,0.0,0.0
3399,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2008.0,5.0,0.00211956433547,5.0
3400,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2009.0,0.0,0.0,-1.0
3401,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,0.0
3402,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,0.0
3403,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
3404,492.0,TAN_BC_1997_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,0.0
3405,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
3406,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2000.0,4.0,0.0,4.0
3407,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2001.0,0.0,0.0,-1.0
3408,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,0.0
3409,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,0.0
3410,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2004.0,4.0,5.59751807689e-05,4.0
3411,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2005.0,0.0,0.0,-1.0
3412,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,0.0
3413,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2007.0,0.0,0.0,0.0
3414,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2008.0,0.0,0.0,0.0
3415,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2009.0,0.0,0.0,0.0
3416,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,0.0
3417,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,0.0
3418,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
3419,495.0,LIU_JP_1997_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,0.0
3420,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
3421,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2000.0,3.0,0.0,3.0
3422,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2001.0,5.0,0.0,0.666666666667
3423,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2002.0,8.0,0.00365898549436,0.6
3424,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,-1.0
3425,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2004.0,7.0,0.00402177771914,7.0
3426,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2005.0,4.0,0.0,-0.428571428571
3427,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,-1.0
3428,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2007.0,3.0,0.0,3.0
3429,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2008.0,4.0,0.0,0.333333333333
3430,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2009.0,4.0,1.45625630111e-05,0.0
3431,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2010.0,6.0,0.00142548489947,0.5
3432,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,-1.0
3433,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
3434,496.0,STOCKINGER_EJ_1997_P_NATL_ACAD_SCI_USA,2013.0,3.0,0.0,3.0
3435,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,1999.0,0.0,0.0,0.0
3436,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2000.0,5.0,0.00589324166069,5.0
3437,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2001.0,0.0,0.0,-1.0
3438,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2002.0,0.0,0.0,0.0
3439,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2003.0,0.0,0.0,0.0
3440,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2004.0,0.0,0.0,0.0
3441,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2005.0,3.0,0.0,3.0
3442,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2006.0,0.0,0.0,-1.0
3443,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2007.0,0.0,0.0,0.0
3444,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2008.0,0.0,0.0,0.0
3445,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2009.0,0.0,0.0,0.0
3446,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2010.0,0.0,0.0,0.0
3447,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2011.0,0.0,0.0,0.0
3448,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2012.0,0.0,0.0,0.0
3449,497.0,JENSEN_PJ_1998_PLANT_PHYSIOL,2013.0,0.0,0.0,0.0
3450,499.0,PINGRET_JL_1998_PLANT_CELL,1999.0,0.0,0.0,0.0
3451,499.0,PINGRET_JL_1998_PLANT_CELL,2000.0,4.0,0.00198103585055,4.0
3452,499.0,PINGRET_JL_1998_PLANT_CELL,2001.0,0.0,0.0,-1.0
3453,499.0,PINGRET_JL_1998_PLANT_CELL,2002.0,0.0,0.0,0.0
3454,499.0,PINGRET_JL_1998_PLANT_CELL,2003.0,0.0,0.0,0.0
3455,499.0,PINGRET_JL_1998_PLANT_CELL,2004.0,0.0,0.0,0.0
3456,499.0,PINGRET_JL_1998_PLANT_CELL,2005.0,0.0,0.0,0.0
3457,499.0,PINGRET_JL_1998_PLANT_CELL,2006.0,0.0,0.0,0.0
3458,499.0,PINGRET_JL_1998_PLANT_CELL,2007.0,0.0,0.0,0.0
3459,499.0,PINGRET_JL_1998_PLANT_CELL,2008.0,0.0,0.0,0.0
3460,499.0,PINGRET_JL_1998_PLANT_CELL,2009.0,0.0,0.0,0.0
3461,499.0,PINGRET_JL_1998_PLANT_CELL,2010.0,0.0,0.0,0.0
3462,499.0,PINGRET_JL_1998_PLANT_CELL,2011.0,0.0,0.0,0.0
3463,499.0,PINGRET_JL_1998_PLANT_CELL,2012.0,0.0,0.0,0.0
3464,499.0,PINGRET_JL_1998_PLANT_CELL,2013.0,0.0,0.0,0.0
3465,501.0,SOH_MS_1998_PLANT_J,1999.0,0.0,0.0,0.0
3466,501.0,SOH_MS_1998_PLANT_J,2000.0,4.0,0.000340090247503,4.0
3467,501.0,SOH_MS_1998_PLANT_J,2001.0,0.0,0.0,-1.0
3468,501.0,SOH_MS_1998_PLANT_J,2002.0,0.0,0.0,0.0
3469,501.0,SOH_MS_1998_PLANT_J,2003.0,0.0,0.0,0.0
3470,501.0,SOH_MS_1998_PLANT_J,2004.0,0.0,0.0,0.0
3471,501.0,SOH_MS_1998_PLANT_J,2005.0,0.0,0.0,0.0
3472,501.0,SOH_MS_1998_PLANT_J,2006.0,0.0,0.0,0.0
3473,501.0,SOH_MS_1998_PLANT_J,2007.0,0.0,0.0,0.0
3474,501.0,SOH_MS_1998_PLANT_J,2008.0,0.0,0.0,0.0
3475,501.0,SOH_MS_1998_PLANT_J,2009.0,0.0,0.0,0.0
3476,501.0,SOH_MS_1998_PLANT_J,2010.0,0.0,0.0,0.0
3477,501.0,SOH_MS_1998_PLANT_J,2011.0,0.0,0.0,0.0
3478,501.0,SOH_MS_1998_PLANT_J,2012.0,0.0,0.0,0.0
3479,501.0,SOH_MS_1998_PLANT_J,2013.0,0.0,0.0,0.0
3480,502.0,HIRSCH_RE_1998_SCIENCE,1999.0,0.0,0.0,0.0
3481,502.0,HIRSCH_RE_1998_SCIENCE,2000.0,4.0,0.0,4.0
3482,502.0,HIRSCH_RE_1998_SCIENCE,2001.0,7.0,0.0124345376917,0.75
3483,502.0,HIRSCH_RE_1998_SCIENCE,2002.0,0.0,0.0,-1.0
3484,502.0,HIRSCH_RE_1998_SCIENCE,2003.0,0.0,0.0,0.0
3485,502.0,HIRSCH_RE_1998_SCIENCE,2004.0,4.0,0.00174559291575,4.0
3486,502.0,HIRSCH_RE_1998_SCIENCE,2005.0,0.0,0.0,-1.0
3487,502.0,HIRSCH_RE_1998_SCIENCE,2006.0,0.0,0.0,0.0
3488,502.0,HIRSCH_RE_1998_SCIENCE,2007.0,0.0,0.0,0.0
3489,502.0,HIRSCH_RE_1998_SCIENCE,2008.0,0.0,0.0,0.0
3490,502.0,HIRSCH_RE_1998_SCIENCE,2009.0,0.0,0.0,0.0
3491,502.0,HIRSCH_RE_1998_SCIENCE,2010.0,0.0,0.0,0.0
3492,502.0,HIRSCH_RE_1998_SCIENCE,2011.0,0.0,0.0,0.0
3493,502.0,HIRSCH_RE_1998_SCIENCE,2012.0,0.0,0.0,0.0
3494,502.0,HIRSCH_RE_1998_SCIENCE,2013.0,0.0,0.0,0.0
3495,503.0,ZHU_JK_1998_PLANT_CELL,1999.0,0.0,0.0,0.0
3496,503.0,ZHU_JK_1998_PLANT_CELL,2000.0,4.0,3.77771901326e-05,4.0
3497,503.0,ZHU_JK_1998_PLANT_CELL,2001.0,0.0,0.0,-1.0
3498,503.0,ZHU_JK_1998_PLANT_CELL,2002.0,0.0,0.0,0.0
3499,503.0,ZHU_JK_1998_PLANT_CELL,2003.0,0.0,0.0,0.0
3500,503.0,ZHU_JK_1998_PLANT_CELL,2004.0,0.0,0.0,0.0
3501,503.0,ZHU_JK_1998_PLANT_CELL,2005.0,0.0,0.0,0.0
3502,503.0,ZHU_JK_1998_PLANT_CELL,2006.0,0.0,0.0,0.0
3503,503.0,ZHU_JK_1998_PLANT_CELL,2007.0,0.0,0.0,0.0
3504,503.0,ZHU_JK_1998_PLANT_CELL,2008.0,0.0,0.0,0.0
3505,503.0,ZHU_JK_1998_PLANT_CELL,2009.0,0.0,0.0,0.0
3506,503.0,ZHU_JK_1998_PLANT_CELL,2010.0,0.0,0.0,0.0
3507,503.0,ZHU_JK_1998_PLANT_CELL,2011.0,0.0,0.0,0.0
3508,503.0,ZHU_JK_1998_PLANT_CELL,2012.0,0.0,0.0,0.0
3509,503.0,ZHU_JK_1998_PLANT_CELL,2013.0,0.0,0.0,0.0
3510,506.0,MA_JF_1997_NATURE,1999.0,0.0,0.0,0.0
3511,506.0,MA_JF_1997_NATURE,2000.0,3.0,0.0,3.0
3512,506.0,MA_JF_1997_NATURE,2001.0,5.0,6.47836227002e-06,0.666666666667
3513,506.0,MA_JF_1997_NATURE,2002.0,0.0,0.0,-1.0
3514,506.0,MA_JF_1997_NATURE,2003.0,0.0,0.0,0.0
3515,506.0,MA_JF_1997_NATURE,2004.0,0.0,0.0,0.0
3516,506.0,MA_JF_1997_NATURE,2005.0,0.0,0.0,0.0
3517,506.0,MA_JF_1997_NATURE,2006.0,0.0,0.0,0.0
3518,506.0,MA_JF_1997_NATURE,2007.0,0.0,0.0,0.0
3519,506.0,MA_JF_1997_NATURE,2008.0,0.0,0.0,0.0
3520,506.0,MA_JF_1997_NATURE,2009.0,0.0,0.0,0.0
3521,506.0,MA_JF_1997_NATURE,2010.0,0.0,0.0,0.0
3522,506.0,MA_JF_1997_NATURE,2011.0,0.0,0.0,0.0
3523,506.0,MA_JF_1997_NATURE,2012.0,0.0,0.0,0.0
3524,506.0,MA_JF_1997_NATURE,2013.0,0.0,0.0,0.0
3525,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
3526,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2000.0,3.0,0.0,3.0
3527,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2001.0,3.0,0.0,0.0
3528,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,-1.0
3529,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,0.0
3530,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2004.0,7.0,0.00818587208352,7.0
3531,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2005.0,0.0,0.0,-1.0
3532,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,0.0
3533,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2007.0,0.0,0.0,0.0
3534,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2008.0,4.0,0.0,4.0
3535,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2009.0,0.0,0.0,-1.0
3536,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,0.0
3537,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,0.0
3538,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
3539,511.0,HALFTER_U_2000_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,0.0
3540,513.0,CASPAR_T_1985_PLANT_PHYSIOL,1999.0,0.0,0.0,0.0
3541,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2000.0,5.0,0.0,5.0
3542,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2001.0,0.0,0.0,-1.0
3543,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2002.0,0.0,0.0,0.0
3544,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2003.0,0.0,0.0,0.0
3545,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2004.0,3.0,0.0,3.0
3546,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2005.0,0.0,0.0,-1.0
3547,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2006.0,0.0,0.0,0.0
3548,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2007.0,0.0,0.0,0.0
3549,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2008.0,0.0,0.0,0.0
3550,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2009.0,0.0,0.0,0.0
3551,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2010.0,6.0,0.0,6.0
3552,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2011.0,5.0,0.0165096962387,-0.166666666667
3553,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2012.0,0.0,0.0,-1.0
3554,513.0,CASPAR_T_1985_PLANT_PHYSIOL,2013.0,4.0,0.0019379078505,4.0
3555,517.0,PELLET_DM_1995_PLANTA,1999.0,0.0,0.0,0.0
3556,517.0,PELLET_DM_1995_PLANTA,2000.0,5.0,3.92882777379e-05,5.0
3557,517.0,PELLET_DM_1995_PLANTA,2001.0,6.0,8.65570274744e-05,0.2
3558,517.0,PELLET_DM_1995_PLANTA,2002.0,0.0,0.0,-1.0
3559,517.0,PELLET_DM_1995_PLANTA,2003.0,0.0,0.0,0.0
3560,517.0,PELLET_DM_1995_PLANTA,2004.0,0.0,0.0,0.0
3561,517.0,PELLET_DM_1995_PLANTA,2005.0,0.0,0.0,0.0
3562,517.0,PELLET_DM_1995_PLANTA,2006.0,0.0,0.0,0.0
3563,517.0,PELLET_DM_1995_PLANTA,2007.0,0.0,0.0,0.0
3564,517.0,PELLET_DM_1995_PLANTA,2008.0,0.0,0.0,0.0
3565,517.0,PELLET_DM_1995_PLANTA,2009.0,0.0,0.0,0.0
3566,517.0,PELLET_DM_1995_PLANTA,2010.0,0.0,0.0,0.0
3567,517.0,PELLET_DM_1995_PLANTA,2011.0,0.0,0.0,0.0
3568,517.0,PELLET_DM_1995_PLANTA,2012.0,0.0,0.0,0.0
3569,517.0,PELLET_DM_1995_PLANTA,2013.0,0.0,0.0,0.0
3570,518.0,ARIOLI_T_1998_SCIENCE,1999.0,0.0,0.0,0.0
3571,518.0,ARIOLI_T_1998_SCIENCE,2000.0,6.0,0.00589324166069,6.0
3572,518.0,ARIOLI_T_1998_SCIENCE,2001.0,8.0,0.000116682502663,0.333333333333
3573,518.0,ARIOLI_T_1998_SCIENCE,2002.0,8.0,0.00462393162393,0.0
3574,518.0,ARIOLI_T_1998_SCIENCE,2003.0,5.0,0.00471162335648,-0.375
3575,518.0,ARIOLI_T_1998_SCIENCE,2004.0,0.0,0.0,-1.0
3576,518.0,ARIOLI_T_1998_SCIENCE,2005.0,0.0,0.0,0.0
3577,518.0,ARIOLI_T_1998_SCIENCE,2006.0,0.0,0.0,0.0
3578,518.0,ARIOLI_T_1998_SCIENCE,2007.0,0.0,0.0,0.0
3579,518.0,ARIOLI_T_1998_SCIENCE,2008.0,0.0,0.0,0.0
3580,518.0,ARIOLI_T_1998_SCIENCE,2009.0,0.0,0.0,0.0
3581,518.0,ARIOLI_T_1998_SCIENCE,2010.0,5.0,0.000133411547457,5.0
3582,518.0,ARIOLI_T_1998_SCIENCE,2011.0,0.0,0.0,-1.0
3583,518.0,ARIOLI_T_1998_SCIENCE,2012.0,0.0,0.0,0.0
3584,518.0,ARIOLI_T_1998_SCIENCE,2013.0,0.0,0.0,0.0
3585,521.0,YAMAGUCHI_S_1998_PLANT_CELL,1999.0,0.0,0.0,0.0
3586,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2000.0,3.0,0.0,3.0
3587,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2001.0,0.0,0.0,-1.0
3588,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2002.0,5.0,0.0,5.0
3589,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2003.0,0.0,0.0,-1.0
3590,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2004.0,5.0,0.0502031835001,5.0
3591,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2005.0,0.0,0.0,-1.0
3592,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2006.0,0.0,0.0,0.0
3593,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2007.0,0.0,0.0,0.0
3594,521.0,YAMAGUCHI_S_1998_PLANT_CELL,2008.0,0.0,0.0,0.0
